Date,"Country,Other",TotalCases,TotalDeaths,TotalRecovered,ActiveCases,TotCases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Active Cases/1M pop
2021-12-05,Lebanon,679625,8785,634994,35846,100214.0,1295.0,4795578,707130.0,6781746,Asia,5286.0
2021-11-29,Lesotho,21779,662,13689,7428,10054.0,306.0,259044,119583.0,2166232,Africa,3429.0
2021-11-30,Lesotho,21779,662,13689,7428,10054.0,306.0,259044,119583.0,2166232,Africa,3429.0
2021-12-01,Lesotho,21779,662,13689,7428,10054.0,306.0,259044,119583.0,2166232,Africa,3429.0
2021-12-02,Lesotho,21807,663,13707,7437,10066.0,306.0,261223,120584.0,2166324,Africa,3433.0
2021-12-03,Lesotho,21838,663,13741,7434,10080.0,306.0,262081,120977.0,2166371,Africa,3432.0
2021-12-04,Lesotho,21838,663,13741,7434,10080.0,306.0,262081,120969.0,2166510,Africa,3431.0
2021-12-05,Lesotho,21838,663,13741,7434,10080.0,306.0,262081,120969.0,2166510,Africa,3431.0
2021-11-29,Liberia,5823,287,5523,13,1114.0,55.0,128246,24543.0,5225264,Africa,2.0
2021-11-30,Liberia,5824,287,5523,14,1115.0,55.0,128246,24543.0,5225264,Africa,3.0
2021-12-01,Liberia,5824,287,5523,14,1115.0,55.0,128246,24543.0,5225264,Africa,3.0
2021-12-02,Liberia,5824,287,5523,14,1114.0,55.0,128246,24540.0,5225915,Africa,3.0
2021-12-03,Liberia,5824,287,5523,14,1114.0,55.0,128246,24539.0,5226241,Africa,3.0
2021-12-04,Liberia,5824,287,5523,14,1114.0,55.0,128246,24534.0,5227218,Africa,3.0
2021-12-05,Liberia,5824,287,5523,14,1114.0,55.0,128246,24534.0,5227218,Africa,3.0
2021-11-29,Libya,372209,5448,344087,22674,53149.0,778.0,1904933,272010.0,7003170,Africa,3238.0
2021-11-30,Libya,372636,5456,345986,21194,53210.0,779.0,1908835,272567.0,7003170,Africa,3026.0
2021-12-01,Libya,372636,5456,345986,21194,53210.0,779.0,1908835,272567.0,7003170,Africa,3026.0
2021-12-02,Libya,373210,5466,348230,19514,53288.0,780.0,1912856,273122.0,7003681,Africa,2786.0
2021-12-03,Libya,374280,5480,352416,16384,53439.0,782.0,1921686,274372.0,7003936,Africa,2339.0
2021-12-04,Libya,374989,5493,355121,14375,53534.0,784.0,1926658,275052.0,7004702,Africa,2052.0
2021-12-05,Libya,375468,5499,356814,13155,53602.0,785.0,1930533,275605.0,7004702,Africa,1878.0
2021-11-29,Liechtenstein,4562,61,4139,362,119165.0,1593.0,77368,2020949.0,38283,Europe,9456.0
2021-11-30,Liechtenstein,4633,61,4206,366,121020.0,1593.0,77368,2020949.0,38283,Europe,9560.0
2021-12-01,Liechtenstein,4633,61,4206,366,121020.0,1593.0,77368,2020949.0,38283,Europe,9560.0
2021-12-02,Liechtenstein,4696,61,4246,389,122665.0,1593.0,80413,2100488.0,38283,Europe,10161.0
2021-12-03,Liechtenstein,4779,62,4357,360,124830.0,1619.0,80413,2100434.0,38284,Europe,9403.0
2021-12-04,Liechtenstein,4893,62,4357,474,127808.0,1619.0,80413,2100434.0,38284,Europe,12381.0
2021-12-05,Liechtenstein,4941,62,4357,522,129062.0,1619.0,80413,2100434.0,38284,Europe,13635.0
2021-11-29,Lithuania,468597,6722,432406,29469,175598.0,2519.0,6118609,2292832.0,2668582,Europe,11043.0
2021-11-30,Lithuania,470298,6737,435768,27793,176235.0,2525.0,6143115,2302015.0,2668582,Europe,10415.0
2021-12-01,Lithuania,470298,6737,435768,27793,176235.0,2525.0,6143115,2302015.0,2668582,Europe,10415.0
2021-12-02,Lithuania,472371,6768,437466,28137,177026.0,2536.0,6168854,2311838.0,2668376,Europe,10545.0
2021-12-03,Lithuania,476439,6811,440857,28771,178557.0,2553.0,6219424,2330880.0,2668273,Europe,10783.0
2021-12-04,Lithuania,479845,6847,444556,28442,179854.0,2566.0,6242415,2339767.0,2667964,Europe,10661.0
2021-12-05,Lithuania,480310,6862,444874,28574,180029.0,2572.0,6246196,2341185.0,2667964,Europe,10710.0
2021-11-29,Luxembourg,89010,874,83869,4267,139003.0,1365.0,3685146,5754920.0,640347,Europe,6664.0
2021-11-30,Luxembourg,89181,875,83919,4387,139270.0,1366.0,3688070,5759487.0,640347,Europe,6851.0
2021-12-01,Luxembourg,89181,875,83919,4387,139270.0,1366.0,3688070,5759487.0,640347,Europe,6851.0
2021-12-02,Luxembourg,89766,876,84050,4840,140171.0,1368.0,3693832,5767980.0,640403,Europe,7558.0
2021-12-03,Luxembourg,90774,880,84834,5060,141739.0,1374.0,3704591,5784528.0,640431,Europe,7901.0
2021-12-04,Luxembourg,90774,880,84834,5060,141720.0,1374.0,3704591,5783769.0,640515,Europe,7900.0
2021-12-05,Luxembourg,91709,885,85726,5098,143180.0,1382.0,3715414,5800667.0,640515,Europe,7959.0
2021-11-29,Macao,77,,77,0,116.0,,5019,7584.0,661828,Asia,
2021-11-30,Macao,77,,77,0,116.0,,5019,7584.0,661828,Asia,
2021-12-01,Macao,77,,77,0,116.0,,5019,7584.0,661828,Asia,
2021-12-02,Macao,77,,77,0,116.0,,5019,7583.0,661877,Asia,
2021-12-03,Macao,77,,77,0,116.0,,5019,7583.0,661901,Asia,
2021-12-04,Macao,77,,77,0,116.0,,5019,7582.0,661973,Asia,
2021-12-05,Macao,77,,77,0,116.0,,5019,7582.0,661973,Asia,
2021-11-29,Madagascar,44330,967,42915,448,1545.0,34.0,283728,9888.0,28694316,Africa,16.0
2021-11-30,Madagascar,44330,967,42915,448,1545.0,34.0,283728,9888.0,28694316,Africa,16.0
2021-12-01,Madagascar,44330,967,42915,448,1545.0,34.0,283728,9888.0,28694316,Africa,16.0
2021-12-02,Madagascar,44330,967,42915,448,1545.0,34.0,283728,9887.0,28698218,Africa,16.0
2021-12-03,Madagascar,44330,967,42915,448,1545.0,34.0,283728,9886.0,28700170,Africa,16.0
2021-12-04,Madagascar,44800,972,43119,709,1561.0,34.0,290447,10118.0,28706024,Africa,25.0
2021-12-05,Madagascar,44800,972,43119,709,1561.0,34.0,290447,10118.0,28706024,Africa,25.0
2021-11-29,Malawi,61901,2305,58795,801,3122.0,116.0,441082,22247.0,19826625,Africa,40.0
2021-11-30,Malawi,61916,2306,58807,803,3123.0,116.0,442053,22296.0,19826625,Africa,41.0
2021-12-01,Malawi,61916,2306,58807,803,3123.0,116.0,442053,22296.0,19826625,Africa,41.0
2021-12-02,Malawi,61926,2306,58807,813,3123.0,116.0,442618,22321.0,19829335,Africa,41.0
2021-12-03,Malawi,61949,2307,58814,828,3124.0,116.0,445277,22454.0,19830691,Africa,42.0
2021-12-04,Malawi,61981,2307,58824,850,3125.0,116.0,446156,22494.0,19834756,Africa,43.0
2021-12-05,Malawi,61997,2307,58824,866,3126.0,116.0,446915,22532.0,19834756,Africa,44.0
2021-11-29,Malaysia,2627903,30370,2532036,65497,79751.0,922.0,37643236,1142389.0,32951341,Asia,1988.0
2021-11-30,Malaysia,2632782,30425,2537204,65153,79899.0,923.0,37735175,1145179.0,32951341,Asia,1977.0
2021-12-01,Malaysia,2632782,30425,2537204,65153,79899.0,923.0,37735175,1145179.0,32951341,Asia,1977.0
2021-12-02,Malaysia,2638221,30474,2544007,63740,80059.0,925.0,37882464,1149570.0,32953607,Asia,1934.0
2021-12-03,Malaysia,2649578,30538,2556554,62486,80401.0,927.0,38161832,1158007.0,32954740,Asia,1896.0
2021-12-04,Malaysia,2658772,30614,2566159,61999,80671.0,929.0,38384583,1164647.0,32958138,Asia,1881.0
2021-12-05,Malaysia,2663034,30652,2572053,60329,80800.0,930.0,38474592,1167378.0,32958138,Asia,1830.0
2021-11-29,Maldives,91543,250,89547,1746,165248.0,451.0,1747617,3154686.0,553975,Asia,3152.0
2021-11-30,Maldives,91650,250,89774,1626,165441.0,451.0,1751178,3161114.0,553975,Asia,2935.0
2021-12-01,Maldives,91650,250,89774,1626,165441.0,451.0,1751178,3161114.0,553975,Asia,2935.0
2021-12-02,Maldives,91750,251,89813,1686,165606.0,453.0,1754874,3167488.0,554027,Asia,3043.0
2021-12-03,Maldives,91993,251,90003,1739,166036.0,453.0,1763026,3182053.0,554053,Asia,3139.0
2021-12-04,Maldives,92211,254,90205,1752,166406.0,458.0,1771023,3196037.0,554131,Asia,3162.0
2021-12-05,Maldives,92368,255,90304,1809,166690.0,460.0,1774716,3202701.0,554131,Asia,3265.0
2021-11-29,Mali,17364,606,15135,1623,824.0,29.0,488181,23167.0,21072584,Africa,77.0
2021-11-30,Mali,17434,606,15161,1667,827.0,29.0,489401,23225.0,21072584,Africa,79.0
2021-12-01,Mali,17434,606,15161,1667,827.0,29.0,489401,23225.0,21072584,Africa,79.0
2021-12-02,Mali,17500,610,15175,1715,830.0,29.0,490532,23275.0,21075785,Africa,81.0
2021-12-03,Mali,17698,613,15206,1879,840.0,29.0,493560,23417.0,21077385,Africa,89.0
2021-12-04,Mali,17915,618,15298,1999,850.0,29.0,496532,23552.0,21082185,Africa,95.0
2021-12-05,Mali,17971,618,15321,2032,852.0,29.0,497355,23591.0,21082185,Africa,96.0
2021-11-29,Malta,39329,468,37332,1529,88738.0,1056.0,1211456,2733405.0,443204,Europe,3450.0
2021-11-30,Malta,39435,468,37386,1581,88977.0,1056.0,1211456,2733405.0,443204,Europe,3567.0
2021-12-01,Malta,39435,468,37386,1581,88977.0,1056.0,1211456,2733405.0,443204,Europe,3567.0
2021-12-02,Malta,39530,468,37456,1606,89190.0,1056.0,1211456,2733362.0,443211,Europe,3624.0
2021-12-03,Malta,39806,468,37578,1760,89812.0,1056.0,1211456,2733343.0,443214,Europe,3971.0
2021-12-04,Malta,39934,468,37761,1705,90099.0,1056.0,1211456,2733282.0,443224,Europe,3847.0
2021-12-05,Malta,40015,468,37822,1725,90282.0,1056.0,1211456,2733282.0,443224,Europe,3892.0
2021-11-29,Martinique,44972,709,104,44159,119972.0,1891.0,416247,1110424.0,374854,North America,117803.0
2021-11-30,Martinique,45501,718,104,44679,121383.0,1915.0,416247,1110424.0,374854,North America,119190.0
2021-12-01,Martinique,45501,718,104,44679,121383.0,1915.0,416247,1110424.0,374854,North America,119190.0
2021-12-02,Martinique,45501,718,104,44679,121384.0,1915.0,416247,1110430.0,374852,North America,119191.0
2021-12-03,Martinique,45501,718,104,44679,121384.0,1915.0,416247,1110433.0,374851,North America,119191.0
2021-12-04,Martinique,45501,718,104,44679,121385.0,1915.0,416247,1110439.0,374849,North America,119192.0
2021-12-05,Martinique,45501,718,104,44679,121385.0,1915.0,416247,1110439.0,374849,North America,119192.0
2021-11-29,Mauritania,39213,831,37468,914,8132.0,172.0,502267,104164.0,4821895,Africa,190.0
2021-11-30,Mauritania,39266,832,37546,888,8143.0,173.0,504140,104552.0,4821895,Africa,184.0
2021-12-01,Mauritania,39266,832,37546,888,8143.0,173.0,504140,104552.0,4821895,Africa,184.0
2021-12-02,Mauritania,39339,835,37627,877,8157.0,173.0,506405,105007.0,4822565,Africa,182.0
2021-12-03,Mauritania,39468,837,37766,865,8183.0,174.0,510288,105805.0,4822900,Africa,179.0
2021-12-04,Mauritania,39558,840,37877,841,8200.0,174.0,514130,106580.0,4823905,Africa,174.0
2021-12-05,Mauritania,39584,842,37973,769,8206.0,175.0,515803,106926.0,4823905,Africa,159.0
2021-11-29,Mauritius,21386,455,19543,1388,16777.0,357.0,358675,281369.0,1274750,Africa,1089.0
2021-11-30,Mauritius,21543,455,19716,1372,16900.0,357.0,358675,281369.0,1274750,Africa,1076.0
2021-12-01,Mauritius,21543,455,19716,1372,16900.0,357.0,358675,281369.0,1274750,Africa,1076.0
2021-12-02,Mauritius,21655,455,19790,1410,16987.0,357.0,358675,281366.0,1274761,Africa,1106.0
2021-12-03,Mauritius,21868,455,20030,1383,17155.0,357.0,358675,281365.0,1274767,Africa,1085.0
2021-12-04,Mauritius,22090,455,20266,1369,17328.0,357.0,358675,281361.0,1274784,Africa,1074.0
2021-12-05,Mauritius,22156,455,20397,1304,17380.0,357.0,358675,281361.0,1274784,Africa,1023.0
2021-11-29,Mayotte,20960,185,2964,17811,74301.0,656.0,176919,627163.0,282094,Africa,63139.0
2021-11-30,Mayotte,20973,185,2964,17824,74348.0,656.0,176919,627163.0,282094,Africa,63185.0
2021-12-01,Mayotte,20973,185,2964,17824,74348.0,656.0,176919,627163.0,282094,Africa,63185.0
2021-12-02,Mayotte,20973,185,2964,17824,74338.0,656.0,176919,627083.0,282130,Africa,63177.0
2021-12-03,Mayotte,21003,185,2964,17854,74440.0,656.0,176919,627043.0,282148,Africa,63279.0
2021-12-04,Mayotte,21003,185,2964,17854,74425.0,656.0,176919,626923.0,282202,Africa,63267.0
2021-12-05,Mayotte,21003,185,2964,17854,74425.0,656.0,176919,626923.0,282202,Africa,63267.0
2021-11-29,Mexico,3883842,293897,3240521,349424,29683.0,2246.0,11834145,90444.0,130845299,North America,2671.0
2021-11-30,Mexico,3884566,293950,3242947,347669,29688.0,2247.0,11838624,90478.0,130845299,North America,2657.0
2021-12-01,Mexico,3887873,294246,3245219,348408,29714.0,2249.0,11861186,90650.0,130845299,North America,2663.0
2021-12-02,Mexico,3887873,294246,3245219,348408,29712.0,2249.0,11861186,90645.0,130852697,North America,2663.0
2021-12-03,Mexico,3894364,294715,3250478,349171,29761.0,2252.0,11904011,90970.0,130856396,North America,2668.0
2021-12-04,Mexico,3900293,295154,3255802,349337,29803.0,2255.0,11944625,91273.0,130867492,North America,2669.0
2021-12-05,Mexico,3901263,295202,3257676,348385,29811.0,2256.0,11949792,91312.0,130867492,North America,2662.0
2021-11-29,Moldova,363110,9090,347118,6902,90310.0,2261.0,2196983,546416.0,4020713,Europe,1717.0
2021-11-30,Moldova,363774,9119,363774,-9119,90475.0,2268.0,2210968,549895.0,4020713,Europe,-2268.01
2021-12-01,Moldova,363774,9119,363774,-9119,90475.0,2268.0,2210968,549895.0,4020713,Europe,-2268.01
2021-12-02,Moldova,364433,9141,347118,8174,90640.0,2274.0,2210968,549901.0,4020662,Europe,2033.0
2021-12-03,Moldova,365713,9192,349581,6940,90959.0,2286.0,2210968,549905.0,4020637,Europe,1726.0
2021-12-04,Moldova,366256,9217,350497,6542,91096.0,2292.0,2236941,556375.0,4020560,Europe,1627.0
2021-12-05,Moldova,366751,9244,351003,6504,91219.0,2299.0,2241776,557578.0,4020560,Europe,1618.0
2021-11-29,Monaco,3738,36,3560,142,94311.0,908.0,54960,1386653.0,39635,Europe,3583.0
2021-11-30,Monaco,3767,36,3585,146,95042.0,908.0,54960,1386653.0,39635,Europe,3684.0
2021-12-01,Monaco,3767,36,3585,146,95042.0,908.0,54960,1386653.0,39635,Europe,3684.0
2021-12-02,Monaco,3797,36,3610,151,95797.0,908.0,54960,1386618.0,39636,Europe,3810.0
2021-12-03,Monaco,3850,36,3656,158,97131.0,908.0,54960,1386583.0,39637,Europe,3986.0
2021-12-04,Monaco,3885,36,3711,138,98010.0,908.0,54960,1386513.0,39639,Europe,3481.0
2021-12-05,Monaco,3902,36,3736,130,98438.0,908.0,54960,1386513.0,39639,Europe,3280.0
2021-11-29,Mongolia,381135,1995,313256,65884,113677.0,595.0,4030048,1202002.0,3352781,Asia,19651.0
2021-11-30,Mongolia,381528,2003,313256,66269,113794.0,597.0,4030048,1202002.0,3352781,Asia,19765.0
2021-12-01,Mongolia,382082,2005,313256,66821,113960.0,598.0,4030048,1202002.0,3352781,Asia,19930.0
2021-12-02,Mongolia,382082,2005,313256,66821,113950.0,598.0,4030048,1201898.0,3353070,Asia,19928.0
2021-12-03,Mongolia,382898,2011,313256,67631,114188.0,600.0,4030048,1201846.0,3353214,Asia,20169.0
2021-12-04,Mongolia,383543,2016,313256,68271,114366.0,601.0,4030048,1201691.0,3353647,Asia,20357.0
2021-12-05,Mongolia,383682,2017,313256,68409,114407.0,601.0,4030048,1201691.0,3353647,Asia,20398.0
2021-11-29,Montenegro,157085,2300,152186,2599,250064.0,3661.0,904728,1440241.0,628178,Europe,4137.0
2021-11-30,Montenegro,157376,2307,152495,2574,250528.0,3673.0,906988,1443839.0,628178,Europe,4098.0
2021-12-01,Montenegro,157376,2307,152495,2574,250528.0,3673.0,906988,1443839.0,628178,Europe,4098.0
2021-12-02,Montenegro,157611,2310,152890,2411,250901.0,3677.0,908916,1446906.0,628179,Europe,3838.0
2021-12-03,Montenegro,158076,2322,153487,2267,251642.0,3696.0,912951,1453329.0,628179,Europe,3609.0
2021-12-04,Montenegro,158466,2329,154027,2110,252262.0,3708.0,916867,1459561.0,628180,Europe,3359.0
2021-12-05,Montenegro,158623,2331,154233,2059,252512.0,3711.0,917917,1461232.0,628180,Europe,3278.0
2021-11-29,Montserrat,44,1,41,2,8807.0,200.0,2920,584468.0,4996,North America,400.0
2021-11-30,Montserrat,44,1,41,2,8807.0,200.0,2920,584468.0,4996,North America,400.0
2021-12-01,Montserrat,44,1,41,2,8807.0,200.0,2920,584468.0,4996,North America,400.0
2021-12-02,Montserrat,44,1,41,2,8807.0,200.0,2920,584468.0,4996,North America,400.0
2021-12-03,Montserrat,44,1,41,2,8807.0,200.0,2989,598279.0,4996,North America,400.0
2021-12-04,Montserrat,44,1,41,2,8807.0,200.0,2989,598279.0,4996,North America,400.0
2021-12-05,Montserrat,44,1,41,2,8807.0,200.0,2989,598279.0,4996,North America,400.0
2021-11-29,Morocco,949785,14775,932133,2877,25309.0,394.0,10427240,277851.0,37528160,Africa,77.0
2021-11-30,Morocco,949917,14776,932291,2850,25312.0,394.0,10444492,278311.0,37528160,Africa,76.0
2021-12-01,Morocco,949917,14776,932291,2850,25312.0,394.0,10444492,278311.0,37528160,Africa,76.0
2021-12-02,Morocco,950088,14779,932421,2888,25315.0,394.0,10458391,278663.0,37530550,Africa,77.0
2021-12-03,Morocco,950374,14784,932737,2853,25322.0,394.0,10477982,279177.0,37531745,Africa,76.0
2021-12-04,Morocco,950591,14788,932920,2883,25325.0,394.0,10500927,279761.0,37535330,Africa,77.0
2021-12-05,Morocco,950643,14788,933049,2806,25327.0,394.0,10506174,279901.0,37535330,Africa,75.0
2021-11-29,Mozambique,151528,1941,149492,95,4664.0,60.0,976445,30054.0,32489229,Africa,3.0
2021-11-30,Mozambique,151548,1941,149514,93,4665.0,60.0,977894,30099.0,32489229,Africa,3.0
2021-12-01,Mozambique,151548,1941,149514,93,4665.0,60.0,977894,30099.0,32489229,Africa,3.0
2021-12-02,Mozambique,151594,1941,149538,115,4665.0,60.0,979501,30144.0,32494032,Africa,4.0
2021-12-03,Mozambique,151763,1941,149575,247,4670.0,60.0,983357,30260.0,32496434,Africa,8.0
2021-12-04,Mozambique,151924,1941,149575,408,4674.0,60.0,985270,30313.0,32503639,Africa,13.0
2021-12-05,Mozambique,152000,1941,149575,484,4676.0,60.0,987579,30384.0,32503639,Africa,15.0
2021-11-29,Myanmar,521931,19097,496660,6174,9503.0,348.0,5562001,101265.0,54924965,Asia,112.0
2021-11-30,Myanmar,522402,19104,497249,6049,9511.0,348.0,5583908,101664.0,54924965,Asia,110.0
2021-12-01,Myanmar,522402,19104,497249,6049,9511.0,348.0,5583908,101664.0,54924965,Asia,110.0
2021-12-02,Myanmar,522825,19111,498050,5664,9519.0,348.0,5605747,102058.0,54926955,Asia,103.0
2021-12-03,Myanmar,523748,19127,499264,5357,9535.0,348.0,5646267,102794.0,54927950,Asia,98.0
2021-12-04,Myanmar,524407,19141,500304,4962,9547.0,348.0,5681317,103427.0,54930935,Asia,90.0
2021-12-05,Myanmar,524638,19146,500701,4791,9551.0,349.0,5698201,103734.0,54930935,Asia,87.0
2021-11-29,Namibia,129187,3573,125487,127,49576.0,1371.0,787883,302355.0,2605818,Africa,49.0
2021-11-30,Namibia,129187,3573,125487,127,49576.0,1371.0,787883,302355.0,2605818,Africa,49.0
2021-12-01,Namibia,129187,3573,125487,127,49576.0,1371.0,787883,302355.0,2605818,Africa,49.0
2021-12-02,Namibia,129243,3573,125495,175,49593.0,1371.0,789822,303070.0,2606070,Africa,67.0
2021-12-03,Namibia,129508,3573,125506,429,49692.0,1371.0,796279,305533.0,2606196,Africa,165.0
2021-12-04,Namibia,129796,3574,125531,691,49796.0,1371.0,799972,306906.0,2606573,Africa,265.0
2021-12-05,Namibia,129796,3574,125531,691,49796.0,1371.0,799972,306906.0,2606573,Africa,265.0
2021-11-29,Nepal,821121,11524,802653,6944,27484.0,386.0,4618231,154579.0,29876090,Asia,232.0
2021-11-30,Nepal,821366,11526,802909,6931,27492.0,386.0,4622560,154724.0,29876090,Asia,232.0
2021-12-01,Nepal,821366,11526,802909,6931,27492.0,386.0,4622560,154724.0,29876090,Asia,232.0
2021-12-02,Nepal,821651,11529,803168,6954,27499.0,386.0,4633479,155075.0,29878958,Asia,233.0
2021-12-03,Nepal,822172,11535,803716,6921,27515.0,386.0,4649390,155600.0,29880391,Asia,232.0
2021-12-04,Nepal,822592,11541,804544,6507,27526.0,386.0,4662680,156022.0,29884692,Asia,218.0
2021-12-05,Nepal,822830,11543,804901,6386,27533.0,386.0,4669794,156260.0,29884692,Asia,214.0
2021-11-29,Netherlands,2621022,19349,2104563,497110,152488.0,1126.0,19205114,1117327.0,17188438,Europe,28921.0
2021-11-30,Netherlands,2643176,19414,2112703,511059,153776.0,1129.0,19205114,1117327.0,17188438,Europe,29733.0
2021-12-01,Netherlands,2643176,19414,2112638,511124,153776.0,1129.0,19205114,1117327.0,17188438,Europe,29737.0
2021-12-02,Netherlands,2661691,19459,2120332,521900,154852.0,1132.0,19205114,1117314.0,17188644,Europe,30363.0
2021-12-03,Netherlands,2706263,19586,2137058,549619,157444.0,1139.0,19205114,1117307.0,17188747,Europe,31976.0
2021-12-04,Netherlands,2751954,19668,2158065,574221,160099.0,1144.0,19205114,1117287.0,17189057,Europe,33406.0
2021-12-05,Netherlands,2772919,19702,2169993,583224,161319.0,1146.0,19205114,1117287.0,17189057,Europe,33930.0
2021-11-29,New Caledonia,12139,276,11551,312,41949.0,954.0,42756,147754.0,289373,Australia/Oceania,1078.0
2021-11-30,New Caledonia,12159,276,11591,292,42018.0,954.0,42756,147754.0,289373,Australia/Oceania,1009.0
2021-12-01,New Caledonia,12185,276,11604,305,42108.0,954.0,42756,147754.0,289373,Australia/Oceania,1054.0
2021-12-02,New Caledonia,12185,276,11604,305,42106.0,954.0,42756,147746.0,289388,Australia/Oceania,1054.0
2021-12-03,New Caledonia,12216,278,11669,269,42212.0,961.0,42756,147742.0,289396,Australia/Oceania,930.0
2021-12-04,New Caledonia,12249,279,11746,224,42323.0,964.0,42756,147731.0,289418,Australia/Oceania,774.0
2021-12-05,New Caledonia,12273,279,11770,224,42406.0,964.0,42756,147731.0,289418,Australia/Oceania,774.0
2021-11-29,New Zealand,11444,43,5645,5756,2288.0,9.0,4889939,977577.0,5002100,Australia/Oceania,1151.0
2021-11-30,New Zealand,11576,44,5654,5878,2314.0,9.0,4909302,981448.0,5002100,Australia/Oceania,1175.0
2021-12-01,New Zealand,11723,44,5671,6008,2344.0,9.0,4941226,987830.0,5002100,Australia/Oceania,1201.0
2021-12-02,New Zealand,11723,44,5671,6008,2344.0,9.0,4941226,987830.0,5002100,Australia/Oceania,1201.0
2021-12-03,New Zealand,11992,44,5759,6189,2397.0,9.0,5005959,1000771.0,5002100,Australia/Oceania,1237.0
2021-12-04,New Zealand,12195,44,5834,6317,2438.0,9.0,5066370,1012849.0,5002100,Australia/Oceania,1263.0
2021-12-05,New Zealand,12331,44,5885,6402,2465.0,9.0,5084606,1016494.0,5002100,Australia/Oceania,1280.0
2021-11-29,Niger,6989,258,6581,150,275.0,10.0,187832,7383.0,25440031,Africa,6.0
2021-11-30,Niger,7007,259,6613,135,275.0,10.0,188729,7419.0,25440031,Africa,5.0
2021-12-01,Niger,7007,259,6613,135,275.0,10.0,188729,7419.0,25440031,Africa,5.0
2021-12-02,Niger,7007,259,6613,135,275.0,10.0,188729,7417.0,25444849,Africa,5.0
2021-12-03,Niger,7061,261,6693,107,277.0,10.0,190298,7478.0,25447258,Africa,4.0
2021-12-04,Niger,7080,261,6729,90,278.0,10.0,191126,7509.0,25454484,Africa,4.0
2021-12-05,Niger,7091,264,6739,88,279.0,10.0,191567,7526.0,25454484,Africa,3.0
2021-11-29,Nigeria,214113,2976,207292,3845,1004.0,14.0,3479682,16310.0,213341137,Africa,18.0
2021-11-30,Nigeria,214218,2977,207304,3937,1004.0,14.0,3479682,16310.0,213341137,Africa,18.0
2021-12-01,Nigeria,214218,2977,207304,3937,1004.0,14.0,3479682,16310.0,213341137,Africa,18.0
2021-12-02,Nigeria,214270,2978,207312,3980,1004.0,14.0,3479682,16308.0,213369140,Africa,19.0
2021-12-03,Nigeria,214513,2980,207403,4130,1005.0,14.0,3580510,16780.0,213383142,Africa,19.0
2021-12-04,Nigeria,214622,2980,207450,4192,1006.0,14.0,3580510,16776.0,213425147,Africa,20.0
2021-12-05,Nigeria,214789,2980,207478,4331,1006.0,14.0,3580510,16776.0,213425147,Africa,20.0
2021-11-29,North Macedonia,215125,7569,199460,8096,103264.0,3633.0,1468996,705145.0,2083253,Europe,3886.0
2021-11-30,North Macedonia,215585,7581,200003,8001,103485.0,3639.0,1471420,706309.0,2083253,Europe,3841.0
2021-12-01,North Macedonia,215585,7581,200003,8001,103485.0,3639.0,1471420,706309.0,2083253,Europe,3841.0
2021-12-02,North Macedonia,215995,7592,200293,8110,103682.0,3644.0,1474094,707592.0,2083253,Europe,3893.0
2021-12-03,North Macedonia,216670,7616,201017,8037,104006.0,3656.0,1478883,709892.0,2083252,Europe,3858.0
2021-12-04,North Macedonia,217301,7641,203574,6086,104309.0,3668.0,1484645,712657.0,2083252,Europe,2921.0
2021-12-05,North Macedonia,217400,7658,203967,5775,104356.0,3676.0,1485944,713281.0,2083252,Europe,2772.0
2021-11-29,Norway,263798,1050,88952,173796,48129.0,192.0,8576127,1564671.0,5481106,Europe,31708.0
2021-11-30,Norway,267843,1054,88952,177837,48867.0,192.0,8592158,1567596.0,5481106,Europe,32445.0
2021-12-01,Norway,267843,1054,88952,177837,48867.0,192.0,8592158,1567596.0,5481106,Europe,32445.0
2021-12-02,Norway,271623,1093,88952,181578,49554.0,199.0,8615687,1571822.0,5481338,Europe,33127.0
2021-12-03,Norway,279954,1093,88952,189909,51073.0,199.0,8665209,1580823.0,5481453,Europe,34646.0
2021-12-04,Norway,285494,1093,88952,195449,52080.0,199.0,8665209,1580723.0,5481800,Europe,35654.0
2021-12-05,Norway,287123,1096,88952,197075,52378.0,200.0,8722221,1591124.0,5481800,Europe,35951.0
2021-11-29,Oman,304550,4113,299951,486,57574.0,778.0,25000000,4726190.0,5289673,Asia,92.0
2021-11-30,Oman,304554,4113,300005,436,57575.0,778.0,25000000,4726190.0,5289673,Asia,82.0
2021-12-01,Oman,304554,4113,300005,436,57575.0,778.0,25000000,4726190.0,5289673,Asia,82.0
2021-12-02,Oman,304572,4113,300011,448,57571.0,777.0,25000000,4725554.0,5290385,Asia,85.0
2021-12-03,Oman,304581,4113,300021,447,57569.0,777.0,25000000,4725236.0,5290741,Asia,84.0
2021-12-04,Oman,304603,4113,300039,451,57561.0,777.0,25000000,4724282.0,5291809,Asia,85.0
2021-12-05,Oman,304612,4113,300047,452,57563.0,777.0,25000000,4724282.0,5291809,Asia,85.0
2021-11-29,Pakistan,1284365,28718,1241909,13738,5659.0,127.0,21913668,96561.0,226941972,Asia,61.0
2021-11-30,Pakistan,1284840,28728,1242236,13876,5662.0,127.0,21985775,96878.0,226941972,Asia,61.0
2021-12-01,Pakistan,1285254,28737,1242354,14163,5663.0,127.0,22028156,97065.0,226941972,Asia,62.0
2021-12-02,Pakistan,1285254,28737,1242354,14163,5663.0,127.0,22028156,97055.0,226965448,Asia,62.0
